eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
198208300005,0,159,3,490,-12.905839,-76.364049,3.0,0,0.0,0.0,1,0,2,3,106,Shining Path (SL),0.0,0,2,28.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-08-30,2036,1091,12,70,8915
198208300006,0,159,3,490,-12.905839,-76.364049,3.0,0,0.0,0.0,1,0,2,1,106,Shining Path (SL),0.0,0,2,28.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-08-30,2037,1091,2,6,1575
198208300007,0,159,3,490,-12.905839,-76.364049,3.0,0,0.0,0.0,1,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-08-30,2038,1091,2,6,1575
198208300009,0,45,3,922,,,5.0,0,0.0,0.0,1,0,2,3,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-08-30,2039,6741,12,70,8970
198208300010,0,61,2,922,,,5.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-08-30,2040,2927,9,50,7354
198208300011,0,61,2,206,14.250913,-89.08324,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-08-30,2041,2665,9,50,7354
198208300012,0,61,2,598,13.663669,-88.172009,1.0,0,1.0,0.0,1,0,5,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,3.0,6.0,1,1.0,0.0,0,0,0,1982-08-30,2042,7115,9,50,7354
198209010001,0,61,2,798,14.265492,-89.294827,1.0,0,0.0,0.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2043,3695,15,-1,8428
198209010002,0,61,2,796,13.586201,-88.750773,4.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2044,6824,20,17,3799
198209010003,0,61,2,796,13.64121,-88.785423,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2045,5961,20,17,3799
198209010004,0,61,2,796,13.586201,-88.750773,4.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2046,6824,20,17,3799
198209010005,0,61,2,796,13.586201,-88.750773,4.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2047,6824,20,17,3799
198209010006,0,61,2,796,13.586201,-88.750773,4.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2048,6824,20,17,3799
198209010007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2049,3767,20,17,3802
198209010008,0,159,3,922,,,5.0,0,0.0,0.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2050,1579,20,17,3799
198209010009,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2051,3767,20,17,3799
198209010010,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2052,3767,20,17,3846
198209010011,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-01,2053,3767,20,17,3846
198209010012,0,159,3,49,-13.6575,-73.383333,1.0,0,0.0,0.0,1,0,3,16,106,Shining Path (SL),0.0,0,4,2.0,0.0,4.0,1,0.0,0.0,0,0,0,1982-09-01,2054,258,15,54,14784
198209020001,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-09-02,2057,5955,2,90,10746
198209020004,0,45,3,801,6.618956,-73.919676,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,0.0,4.0,1,0.0,0.0,0,0,0,1982-09-02,2058,1072,13,107,14870
198209020005,0,45,3,571,3.372457,-73.873772,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1982-09-02,2059,5855,13,107,15116
198209020006,0,45,3,571,3.123889,-73.751389,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1982-09-02,2060,6990,13,107,15193
198209020007,0,61,2,796,13.536835,-88.780584,1.0,0,0.0,0.0,1,0,5,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,2.0,0.0,1,1.0,0.0,0,0,0,1982-09-02,2061,6546,2,20,6304
198209030001,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,0,0,3,10,22,Movement of the Revolutionary Left (MIR) (Chile),1.0,0,5,,0.0,0.0,0,0.0,0.0,0,0,0,1982-09-03,2063,6033,7,58,7958
198209030002,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,1,2,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1982-09-03,2064,5955,6,26,15344
198209060004,0,159,3,490,-13.297829,-76.235732,3.0,0,0.0,0.0,1,0,3,1,106,Shining Path (SL),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1982-09-06,2067,6824,2,20,2281
198209060005,0,159,3,57,-15.640963,-71.768689,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1982-09-06,2068,3968,12,73,14363
198209090005,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,5.0,2.0,0.0,1,0.0,0.0,0,0,0,1982-09-09,2073,444,12,70,14353
198209100002,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,0,3,22,Movement of the Revolutionary Left (MIR) (Chile),1.0,0,4,2.0,0.0,1.0,1,0.0,0.0,0,0,0,1982-09-10,2076,6033,12,70,8894
198209110003,0,45,3,935,3.378291,-76.55966,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,0.0,2.0,1,1.0,0.0,0,0,0,1982-09-11,2077,1047,13,107,14834
198209130005,0,61,2,922,,,5.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-09-13,2078,6824,9,50,7359
198209130006,0,61,2,206,14.169631,-89.102686,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-09-13,2079,6555,9,50,7354
198209150001,0,61,2,922,,,5.0,0,0.0,0.0,1,0,2,19,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-15,2080,6824,18,104,9570
198209150003,0,159,3,80,-12.939782,-74.247478,1.0,0,0.0,0.0,1,0,5,10,106,Shining Path (SL),0.0,0,4,2.0,0.0,0.0,1,1.0,0.0,0,0,0,1982-09-15,2081,2756,7,84,14470
198209150004,0,159,3,80,-13.163874,-74.223564,2.0,1,0.0,0.0,1,0,0,19,106,Shining Path (SL),0.0,0,4,2.0,1.0,1.0,1,0.0,0.0,0,0,0,1982-09-15,2082,444,18,8,13884
198209160001,0,362,8,123,52.50153,13.401851,1.0,0,-9.0,0.0,1,0,3,1,146,Palestinians,0.0,0,5,18.0,0.0,0.0,1,0.0,0.0,1,1,1,1982-09-16,2083,7059,2,53,13236
198209160005,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1982-09-16,2084,444,12,73,14363
198209170004,0,61,2,798,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,0,10,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,0.0,1,1.0,0.0,0,0,0,1982-09-17,2088,5990,7,84,9497
198209170006,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,3,8,106,Shining Path (SL),0.0,0,4,3.0,0.0,0.0,1,1.0,0.0,0,0,0,1982-09-17,2089,444,3,92,14596
198209170008,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,3,106,Shining Path (SL),0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,0,0,1982-09-17,2091,444,12,73,8322
198209180002,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,3,106,Shining Path (SL),0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,0,0,1982-09-18,2093,444,12,73,8745
198209200006,0,96,8,234,51.526356,-9.547582,1.0,0,0.0,0.0,1,0,5,6,62,Irish Republican Army (IRA),0.0,0,2,16.0,0.0,0.0,1,1.0,0.0,1,1,0,1982-09-20,2097,6101,1,3,989
198209210003,0,45,3,922,,,5.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,3.0,1.0,1,0.0,0.0,0,0,0,1982-09-21,2099,6824,9,50,14070
198209210004,0,185,8,105,43.321127,-1.898775,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-21,2100,3751,2,6,13156
198209210005,0,185,8,105,43.052649,-3.001022,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-21,2101,239,2,6,13156
198209210006,0,185,8,105,43.052649,-3.001022,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-21,2102,239,2,6,13156
198209210007,0,185,8,105,43.052649,-3.001022,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-21,2103,239,2,6,13156
198209210008,0,185,8,105,43.052649,-3.001022,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-21,2104,239,2,6,13156
198209210009,0,185,8,105,43.311307,-1.900896,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-21,2105,2216,2,6,13156
198209230001,0,45,3,43,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,0,1,24,National Liberation Army of Colombia (ELN),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1982-09-23,2106,4264,2,-1,11230
198209230002,0,45,3,43,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,0,1,24,National Liberation Army of Colombia (ELN),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1982-09-23,2107,4264,2,-1,11230
198209230003,0,45,3,43,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,0,1,24,National Liberation Army of Colombia (ELN),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1982-09-23,2108,4264,2,-1,11230
198209230004,0,45,3,43,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,0,1,24,National Liberation Army of Colombia (ELN),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1982-09-23,2109,4264,2,-1,11230
198209230006,0,185,8,105,43.222177,-2.885668,1.0,0,0.0,0.0,1,0,2,21,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-09-23,2110,636,20,17,3851
198209230007,0,45,3,801,6.313712,-73.950146,1.0,0,0.0,0.0,1,0,1,14,24,Revolutionary Armed Forces of Colombia (FARC),1.0,0,6,24.0,4.0,0.0,0,0.0,0.0,0,0,0,1982-09-23,2111,1490,13,105,15371
198209230008,0,185,8,105,43.307458,-2.946418,1.0,0,1.0,0.0,1,0,1,4,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1982-09-23,2112,2206,9,47,7754
198209230009,0,45,3,134,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,2,7,63,M-19 (Movement of April 19),0.0,0,2,11.0,0.0,2.0,1,0.0,0.0,0,1,1,1982-09-23,2113,848,5,18,5780
198209230010,0,159,3,49,-14.083889,-73.588889,1.0,0,0.0,0.0,1,0,0,8,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,1,0.0,0.0,0,0,0,1982-09-23,2114,5205,3,96,10125
198209240001,0,45,3,922,,,5.0,0,1.0,0.0,1,0,2,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,2,11.0,4.0,0.0,1,0.0,0.0,0,0,0,1982-09-24,2115,3522,9,50,14070
198209250001,0,137,11,832,-19.833307,34.849994,1.0,0,0.0,0.0,1,0,2,21,87,Mozambique National Resistance Movement (MNR),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-09-25,2117,678,20,17,9173
198209250002,0,61,2,795,13.957222,-89.189722,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,4.0,1,0.0,0.0,0,0,0,1982-09-25,2118,89,12,73,2825
198209250003,0,61,2,795,13.957222,-89.189722,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-09-25,2119,89,9,50,7354
198209250005,0,159,3,734,-16.850833,-69.476667,2.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1982-09-25,2120,2893,12,70,13417
198209270005,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,3,46,Irish Republican Army (IRA),0.0,0,2,16.0,1.0,2.0,1,0.0,0.0,0,0,1,1982-09-27,2124,701,12,71,10468
198209280002,0,61,2,795,13.957222,-89.189722,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-09-28,2126,89,12,73,2825
198209280003,0,61,2,795,13.957222,-89.189722,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-09-28,2127,89,9,50,7354
198209280004,0,61,2,925,13.253889,-88.247778,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-09-28,2128,3044,9,50,7354
198209300002,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,0.0,1,0,5,10,106,Shining Path (SL),0.0,0,4,2.0,0.0,0.0,1,1.0,0.0,0,0,0,1982-09-30,2140,2752,7,84,14690
198210010006,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,8,46,Protestant extremists,0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,-9,-9,1,1982-10-01,2142,701,3,92,11027
198210010007,0,603,8,661,54.35028,-6.652792,1.0,0,1.0,0.0,1,0,1,17,46,Protestant extremists,0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,-9,-9,1,1982-10-01,2143,369,16,100,2248
198210010008,0,61,2,796,13.702621,-88.727772,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,1.0,3.0,1,0.0,0.0,0,0,0,1982-10-01,2144,5995,9,50,7354
198210010009,0,61,2,925,13.316667,-88.583333,1.0,0,0.0,0.0,1,0,3,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-10-01,2145,3016,2,20,4917
198210010010,0,61,2,925,13.43204,-88.592239,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-10-01,2146,5741,9,44,7815
198210010011,0,159,3,80,-14.31884,-74.378173,3.0,0,0.0,0.0,1,0,4,8,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,1,1.0,0.0,0,0,0,1982-10-01,2147,445,3,64,14598
198210010012,0,603,8,661,54.645861,-6.745149,1.0,0,0.0,0.0,1,0,1,3,99,Irish Republican Army (IRA),0.0,0,4,5.0,1.0,,0,0.0,0.0,0,0,1,1982-10-01,2148,1593,12,73,5922
198210030001,0,61,2,925,13.170762,-88.288913,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-10-03,2149,2013,9,50,7354
198210030002,0,61,2,794,13.719546,-88.360633,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-10-03,2150,6137,9,50,7354
198210040001,0,159,3,80,-12.939782,-74.247478,1.0,0,0.0,0.0,1,0,2,2,106,Shining Path (SL),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-10-04,2151,2756,6,25,4733
198210040002,0,185,8,105,43.311307,-1.900896,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-10-04,2152,2216,2,6,1575
198210040003,0,185,8,105,43.311307,-1.900896,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-10-04,2153,2216,2,6,1575
198210040004,0,185,8,105,43.311307,-1.900896,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-10-04,2154,2216,2,6,1575
198210040005,0,61,2,794,13.27417,-88.05611,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,4.0,0.0,1,0.0,0.0,0,0,0,1982-10-04,2155,6627,9,50,7354
198210040006,0,159,3,372,-12.805587,-74.389904,1.0,0,0.0,0.0,1,0,2,3,106,Shining Path (SL),0.0,0,2,16.0,4.0,2.0,1,0.0,0.0,0,0,0,1982-10-04,2156,4246,12,70,14348
198210050001,0,603,8,661,55.011562,-7.312045,1.0,0,0.0,0.0,1,0,1,3,46,Irish Republican Army (IRA),0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,0,1,1982-10-05,2158,3844,12,73,8984
198210060001,0,61,2,796,,,5.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-10-06,2160,2509,20,17,3827
198210060002,0,61,2,796,,,5.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-10-06,2161,2509,20,17,13592
198210060003,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,14,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-10-06,2162,5955,13,40,9067
198210060004,0,185,8,105,43.32412,-1.929857,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1982-10-06,2163,5029,2,6,1624
198210060005,0,61,2,925,13.558889,-88.43,1.0,0,0.0,0.0,1,0,3,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,5,,,,1,0.0,0.0,0,0,0,1982-10-06,2164,2151,2,20,13771
198210070004,0,603,8,661,54.347539,-6.656108,1.0,0,1.0,0.0,1,0,1,4,46,Irish Republican Army (IRA),1.0,0,4,5.0,2.0,0.0,0,0.0,0.0,0,0,1,1982-10-07,2165,369,9,47,8479
198210080003,0,45,3,571,4.08509,-72.9536,1.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,7.0,0.0,1,0.0,0.0,0,0,0,1982-10-08,2169,5325,9,50,14076
198210080004,0,61,2,794,13.414441,-88.343627,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1982-10-08,2170,5815,9,50,7354
198210080005,0,61,2,796,13.64121,-88.785423,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1982-10-08,2171,5961,9,50,7354
198210080006,0,61,2,465,13.945833,-89.525278,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,5.0,0.0,1,0.0,0.0,0,0,0,1982-10-08,2172,1567,9,50,7354
198210080007,0,61,2,925,13.49446,-88.530343,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,6.0,8.0,1,0.0,0.0,0,0,0,1982-10-08,2173,741,12,73,8931
198210080008,0,61,2,794,13.491242,-88.173134,1.0,0,0.0,0.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1982-10-08,2174,5903,15,-1,11283
198210080010,0,45,3,184,1.68448,-75.28659,1.0,0,0.0,0.0,1,0,2,3,24,Popular Liberation Army (EPL),0.0,0,4,2.0,2.0,1.0,1,0.0,0.0,0,0,0,1982-10-08,2176,1838,12,70,8807
198210080011,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,14,99,Protestant extremists,0.0,0,4,5.0,1.0,,0,0.0,0.0,-9,-9,1,1982-10-08,2177,701,13,87,3633
198210090001,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1982-10-09,2178,5955,20,17,5105
198210090002,0,61,2,796,13.723215,-88.819097,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,5.0,1,0.0,0.0,0,0,0,1982-10-09,2179,5957,20,17,13797
198210090003,0,61,2,796,13.723215,-88.819097,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,1.0,1.0,1,0.0,0.0,0,0,0,1982-10-09,2180,5957,20,17,13797
198210090006,0,185,8,624,42.815372,-1.653616,1.0,0,0.0,0.0,1,0,1,1,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1982-10-09,2181,4964,2,90,3525
198210090009,1,61,2,206,14.09396,-88.889278,1.0,0,0.0,0.0,1,0,0,14,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,4.0,15.0,1,1.0,0.0,0,0,0,1982-10-09,2183,3707,13,107,14997
198210110005,0,45,3,136,10.266667,-75.466667,2.0,0,1.0,0.0,1,0,0,4,24,M-19 (Movement of April 19),0.0,0,4,2.0,4.0,0.0,1,0.0,0.0,0,0,0,1982-10-11,2185,857,9,50,14070
198210110006,0,45,3,906,3.194857,-75.645906,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1982-10-11,2186,5178,13,107,15061
198210110007,0,45,3,193,2.95485,-76.26825,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1982-10-11,2187,6692,13,107,15171
198210110010,0,61,2,598,13.916667,-88.233333,1.0,0,0.0,0.0,1,0,0,14,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1982-10-11,2188,6696,13,107,11819
198210110011,0,61,2,598,13.949826,-88.146348,1.0,0,0.0,0.0,1,0,0,14,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1982-10-11,2189,5101,13,107,11717
198210120001,0,185,8,105,43.338233,-1.789272,1.0,0,0.0,0.0,1,0,1,3,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1982-10-12,2190,2894,12,73,9972
198210130005,0,61,2,206,14.09396,-88.889278,1.0,0,0.0,0.0,1,0,0,14,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1982-10-13,2196,3707,13,107,11655
198210130006,0,61,2,166,13.34583,-87.94389,1.0,0,0.0,0.0,1,0,0,14,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1982-10-13,2197,2034,13,107,11581
198210140002,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,3.0,1.0,,1,0.0,0.0,0,0,0,1982-10-14,2199,5955,12,73,3318
198210140003,0,61,2,796,13.628881,-88.672032,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,1.0,,1,0.0,0.0,0,0,0,1982-10-14,2200,3054,9,50,7354
198210140004,0,61,2,794,13.46667,-88.38333,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,3.0,,1,0.0,0.0,0,0,0,1982-10-14,2201,3682,9,50,7354
198210140005,0,61,2,206,14.050173,-88.837704,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,1.0,,1,0.0,0.0,0,0,0,1982-10-14,2202,5842,9,50,7354
