eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,entity,enc_nationality,enc_group,motive,guncertain1,individual,nperpcap,claimed,enc_weapon_type,enc_weapon_subtype,killed,nkillus,nkillter,wounded,nwoundus,nwoundte,property,hostages/kidnapping,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
199806250002,0,6,10,961,,,5.0,1,0.0,0.0,1,0,0,14,Famous singer; renowned critic of Islamic Extremism,2,Armed Islamic Group (GIA),"Lounès Matoub was a defiant critic of Islamic extremism within Algeria and was declared to be an ""enemy of God"" by the GIA.  Moreover, this incident took place one week before a law was set to pass to declare Arabic to be the only language of Algeria.  Matoub, a Berber by decent, strongly opposed this measure.",0.0,0,0.0,0.0,4,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0,0,0,1998-06-25,2210,5505,13,40,6293
199806270002,0,6,10,92,36.266667,2.216667,1.0,0,1.0,0.0,1,0,2,20,,2,Algerian Islamic Extremists,It is unclear if the victims were targeted for a specific reason or if this attack was part of a calculated campaign by Islamic extremists to kill Algerian civilians at random.,,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,1998-06-27,2212,2772,19,-1,-1
199807010010,0,6,10,38,36.716667,3.183333,1.0,0,0.0,0.0,1,0,2,14,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,9.0,1.0,0.0,0.0,4.0,0.0,0.0,-9,0.0,0,0,0,1998-07-01,2223,413,13,83,2065
199807020002,0,110,10,47,33.165833,35.39,1.0,0,0.0,0.0,1,0,0,4,Israeli Security Forces,71,Hezbollah,Unknown,0.0,0,,1.0,2,11.0,1.0,0.0,,5.0,0.0,,0,0.0,0,1,1,1998-07-02,2224,2173,9,49,5809
199807110001,0,186,6,319,8.8245,81.0955,1.0,1,1.0,0.0,1,0,2,4,Sri Lankan Military,134,Liberation Tigers of Tamil Eelam (LTTE),Unknown,0.0,0,,0.0,2,11.0,20.0,0.0,20.0,,0.0,,0,0.0,0,0,0,1998-07-11,2227,2949,9,49,8879
199807130006,0,6,10,723,35.85,-0.316667,1.0,0,0.0,0.0,0,0,2,21,Algeria's energy supply,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to sabotage Algeria's energy resources which were vital to the country's economy.,,0,0.0,0.0,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1998-07-13,2233,333,20,-1,7145
199807150004,0,186,6,319,8.682778,80.498611,1.0,0,0.0,0.0,1,0,1,2,Sri Lankan Parliament,134,Liberation Tigers of Tamil Eelam (LTTE),The LTTE was waging a war for an independent Tamil state and was attempting to kill leaders of rival Tamil groups and other officials; Shanmuganathan represented PLOTE,1.0,0,-99.0,0.0,2,8.0,4.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0,0,0,1998-07-15,2237,4556,6,76,6491
199807170004,0,6,10,952,36.277783,2.765036,1.0,1,0.0,1.0,1,0,2,14,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0,0,0,1998-07-17,2240,2929,13,83,2049
199807170005,0,6,10,38,36.763763,3.055413,1.0,0,0.0,1.0,1,0,2,14,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,1998-07-17,2241,4608,13,83,2047
199807190001,0,97,10,447,31.771599,35.2034,1.0,0,0.0,0.0,0,0,2,14,Civilians,71,Hamas (Islamic Resistance Movement),"Israeli political and security elements believed that the perpetrators wanted to prevent progress in the political negotiations, specifically he meeting between Defense Minister Yitzhaq Mordekhay and Abu-Mazin (Mahmud 'Abbas), scheduled for that day.",1.0,0,,0.0,2,15.0,0.0,0.0,0.0,1.0,0.0,1.0,-9,0.0,1,0,0,1998-07-19,2242,2462,13,104,3389
199807210008,0,8,11,560,-8.767592,17.997744,1.0,0,1.0,0.0,1,0,0,14,Civilians,3,National Union for the Total Independence of Angola (UNITA),Unknown,0.0,0,,0.0,4,2.0,105.0,0.0,0.0,,0.0,0.0,-9,0.0,0,0,0,1998-07-21,2245,1121,13,104,11326
199807240003,0,110,10,47,33.223889,35.493056,1.0,0,0.0,0.0,1,0,0,4,Israeli Security Forces,71,Hezbollah,Unknown,0.0,0,,1.0,4,2.0,,,,,,,0,0.0,0,1,1,1998-07-24,2246,3497,9,49,5803
199807270006,0,186,6,1021,6.941837,79.861687,1.0,1,0.0,0.0,0,0,2,7,South Asia Summit,97,Liberation Tigers of Tamil Eelam (LTTE),Unknown,0.0,0,2.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,1998-07-27,2252,1385,5,19,8799
199807280006,0,45,3,65,6.95284,-71.87514,1.0,0,0.0,0.0,1,0,2,1,Occidental Petroleum Corporation,29,National Liberation Army of Colombia (ELN),Unknown,1.0,0,,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-07-28,2253,4905,2,26,3177
199807300001,0,110,10,891,33.444387,35.567616,1.0,1,0.0,0.0,1,0,2,4,Israeli Security Forces,71,Hezbollah,Unknown,0.0,0,,1.0,2,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,1,1,1998-07-30,2255,4634,9,49,5803
199807310004,0,6,10,848,35.170867,0.359615,1.0,0,1.0,0.0,1,0,6,14,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,It is unclear if the victims were targeted for a specific reason or if the assailants intended to kill Algerian civilians at random.,,0,0.0,0.0,2,16.0,3.0,0.0,0.0,,0.0,0.0,0,1.0,0,0,0,1998-07-31,2257,5099,13,83,2097
199808010003,0,95,10,297,36.860813,42.97646,1.0,0,0.0,0.0,1,0,1,2,Kurdistan Democratic Party,149,Kurdistan Workers' Party (PKK),Unknown,1.0,0,0.0,0.0,2,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,1,1998-08-01,2260,1450,6,76,6121
199808030005,1,45,3,386,1.335946,-71.950299,1.0,0,0.0,1.0,1,0,2,3,Colombian Counter-Narcotics Base,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,11.0,10.0,0.0,0.0,,0.0,0.0,-9,1.0,0,0,0,1998-08-03,2263,3635,12,71,6709
199808030006,0,45,3,678,7.894195,-72.503885,1.0,0,0.0,1.0,1,0,2,3,Colombian Police,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,15.0,,0.0,0.0,,0.0,0.0,1,0.0,0,0,0,1998-08-03,2264,1419,12,71,7559
199808030008,1,45,3,979,,,5.0,0,0.0,1.0,1,0,6,2,Colombian government,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,275.0,0.0,7.0,,0.0,,1,1.0,0,1,1,1998-08-03,2265,5670,6,27,5120
199808030011,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2266,5670,9,46,6627
199808030012,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2267,5670,9,46,6627
199808030013,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2268,5670,9,46,6627
199808030014,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2269,5670,9,46,6627
199808030015,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2270,5670,9,46,6627
199808030016,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2271,5670,9,46,6627
199808030017,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2272,5670,9,46,6627
199808030018,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2273,5670,9,46,6627
199808030019,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2274,5670,9,46,6627
199808030020,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2275,5670,9,46,6627
199808030021,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2276,5670,9,46,6627
199808030022,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2277,5670,9,46,6627
199808030023,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2278,5670,9,46,6627
199808030024,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2279,5670,9,46,6627
199808030025,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2280,5670,9,46,6627
199808030026,1,45,3,979,,,5.0,0,0.0,1.0,1,0,0,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,,0.0,2,11.0,,0.0,,,0.0,,1,0.0,0,0,0,1998-08-03,2281,5670,9,46,6627
199808040005,1,45,3,57,6.395033,-75.259437,1.0,0,0.0,1.0,1,0,6,2,Mayor of Concepcion,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-08-04,2282,1391,6,28,5266
199808040006,1,45,3,57,7.07386,-75.14591,1.0,0,0.0,1.0,1,0,6,2,Mayor of Anori,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-08-04,2283,270,6,28,5265
199808040007,1,45,3,57,6.885714,-75.335003,1.0,0,0.0,1.0,1,0,6,2,Mayor of Angostura,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-08-04,2284,259,6,28,6891
199808040008,1,45,3,967,3.62122,-75.09282,1.0,0,0.0,1.0,1,0,6,2,Mayor of Natagaimo,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-08-04,2285,3883,6,28,6051
199808040009,1,45,3,57,6.978951,-75.296249,1.0,0,0.0,1.0,1,0,6,2,Mayor of Campamento,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-08-04,2286,1115,6,28,5192
199808040010,1,45,3,269,8.402925,-75.899867,4.0,0,0.0,1.0,1,0,6,2,Former Government Official,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-08-04,2287,5670,6,76,11392
199808040013,0,45,3,57,7.198606,-75.341218,4.0,0,0.0,1.0,1,0,2,21,Ecopetrol: Colombian Petroleum Enterprise,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-08-04,2288,3038,20,62,3178
199808040014,0,45,3,979,,,5.0,0,0.0,1.0,1,0,2,21,Oil Pipeline,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-08-04,2289,5670,20,62,7150
199808040015,0,45,3,57,6.1876,-74.99429,1.0,0,0.0,1.0,1,0,2,21,Jaguas Hydroelectric Plant,29,National Liberation Army of Colombia (ELN),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-08-04,2290,4788,20,18,5938
199808040016,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,2,4,Colombian Army,29,National Liberation Army of Colombia (ELN),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-08-04,2291,3559,9,46,4183
199808040017,0,45,3,65,6.95284,-71.87514,3.0,0,0.0,1.0,1,0,2,21,Ecopetrol: Colombian Petroleum Enterprise,29,Revolutionary Armed Forces of Colombia (FARC),"With each change of Government, the guerrillas stage classic farewells and shows of strength. President Ernesto Samper's four-year term was ending and he was handing over power to President-elect Andres Pastrana.",0.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-08-04,2292,4906,20,62,3179
199808100002,0,8,11,154,-13.513258,16.761067,1.0,0,0.0,0.0,1,0,0,14,City of Chitenbo,3,National Union for the Total Independence of Angola (UNITA),Unknown,0.0,0,0.0,0.0,4,2.0,,0.0,,,0.0,0.0,1,0.0,0,0,0,1998-08-10,2300,1335,13,106,3411
199808130002,0,6,10,38,36.760958,2.863225,1.0,0,0.0,0.0,1,0,2,18,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1998-08-13,2302,5237,17,102,2066
199808140003,0,186,6,705,9.267091,80.814248,1.0,0,0.0,0.0,1,0,4,11,M.V. Princess Kash,152,Liberation Tigers of Tamil Eelam (LTTE),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,,0.0,0.0,-9,0.0,0,1,1,1998-08-14,2303,3753,8,10,6320
199808170001,0,186,6,319,7.733107,81.68882,1.0,0,0.0,0.0,1,0,2,14,Civilians,134,Liberation Tigers of Tamil Eelam (LTTE),Unknown,1.0,0,0.0,0.0,2,15.0,0.0,0.0,0.0,17.0,0.0,0.0,1,0.0,0,0,0,1998-08-17,2306,655,13,104,3657
199808190004,0,110,10,891,33.309864,35.290858,4.0,0,0.0,0.0,1,0,2,3,Israeli Security Forces,71,Hezbollah,Unknown,0.0,0,0.0,0.0,2,16.0,1.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0,1,1,1998-08-19,2307,5670,12,74,5766
199808210006,0,6,10,254,36.401579,0.916586,1.0,0,0.0,1.0,1,0,2,14,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,16.0,2.0,0.0,,0.0,0.0,0.0,0,0.0,0,0,0,1998-08-21,2311,1788,13,83,2048
199808210007,0,6,10,952,36.607122,2.196789,1.0,0,0.0,1.0,1,0,2,14,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0,0,0,1998-08-21,2312,1292,13,83,2049
199808210008,0,6,10,38,36.760958,2.863225,1.0,0,0.0,1.0,0,0,2,18,Indiscriminate Algerian citizens,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by killing civilians at random.,,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1998-08-21,2313,5237,17,102,2066
199808240004,0,160,5,123,6.681959,121.985477,1.0,0,0.0,0.0,1,0,0,3,Philippines Police,113,Abu Sayyaf Group (ASG),Unknown,1.0,0,0.0,0.0,4,5.0,2.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0,0,0,1998-08-24,2314,2363,12,71,7717
199808250005,0,97,10,705,33.208716,35.572618,1.0,0,0.0,0.0,1,0,2,14,Civilians,71,Hezbollah,Unknown,0.0,0,0.0,1.0,2,11.0,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,1998-08-25,2317,4494,13,83,5785
199809030003,0,110,10,891,33.317742,35.280762,2.0,0,0.0,0.0,1,0,0,17,South Lebanon Army (SLA),84,Hezbollah,Unknown,1.0,0,0.0,1.0,4,2.0,0.0,0.0,0.0,,0.0,,0,0.0,0,1,0,1998-09-03,2319,397,16,61,8805
199809070001,1,160,5,1042,7.291386,122.064633,1.0,0,0.0,0.0,1,0,6,14,Civilians,113,Abu Sayyaf Group (ASG),Unknown,1.0,0,,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,1,1998-09-07,2320,5079,13,104,3825
199809100001,0,110,10,891,33.541351,35.586215,1.0,0,0.0,0.0,1,0,2,17,South Lebanon Army (SLA),84,Hezbollah,Unknown,0.0,0,,0.0,2,16.0,4.0,0.0,0.0,,0.0,0.0,0,0.0,0,1,0,1998-09-10,2323,2465,16,61,8805
199809110001,0,186,6,705,9.666399,80.020477,1.0,0,0.0,0.0,1,1,2,2,Mayor of Jaffna,134,Liberation Tigers of Tamil Eelam (LTTE),Unknown,0.0,0,0.0,1.0,2,13.0,21.0,0.0,1.0,,0.0,0.0,0,0.0,0,0,0,1998-09-11,2324,2401,6,28,7196
199809110006,1,160,5,935,4.662801,119.399601,1.0,1,0.0,0.0,1,0,6,14,Civilians,28,Abu Sayyaf Group (ASG),Unknown,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,1,1998-09-11,2325,5162,13,104,3831
199809130005,0,8,11,561,-9.655225,20.397593,2.0,0,0.0,0.0,1,0,0,14,Civilians,3,National Union for the Total Independence of Angola (UNITA),Unknown,0.0,0,,0.0,4,5.0,30.0,0.0,0.0,,0.0,0.0,0,0.0,0,0,0,1998-09-13,2326,3240,13,104,3766
199809130006,1,45,3,678,8.0827,-72.80035,1.0,0,0.0,0.0,1,0,0,3,Colombian Police,29,Revolutionary Armed Forces of Colombia (FARC),Unknown,0.0,0,0.0,0.0,4,5.0,,0.0,0.0,,0.0,0.0,0,1.0,0,0,0,1998-09-13,2327,4908,12,71,8440
199809140001,0,186,6,319,7.733107,81.68882,1.0,0,1.0,0.0,1,0,2,4,Sri Lankan Military,134,Liberation Tigers of Tamil Eelam (LTTE),Unknown,0.0,0,0.0,0.0,2,8.0,,0.0,0.0,,0.0,0.0,1,0.0,0,0,0,1998-09-14,2328,655,9,52,8873
199809170002,0,45,3,65,6.931857,-71.157523,2.0,0,0.0,0.0,1,0,2,21,Oil Pipeline,29,National Liberation Army of Colombia (ELN),Unknown,1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1998-09-17,2329,1125,20,62,4199
199809170004,0,8,11,274,-9.299032,14.91602,4.0,0,0.0,0.0,1,0,0,7,United Nations,97,National Union for the Total Independence of Angola (UNITA),Unknown,1.0,0,,0.0,4,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0,1,1,1998-09-17,2330,5670,5,36,11160
199809250002,0,45,3,57,7.00063,-76.26572,1.0,0,0.0,0.0,1,0,2,14,Town of Dabeiba,29,Revolutionary Armed Forces of Colombia (FARC),Unknown,0.0,0,,0.0,2,16.0,6.0,0.0,0.0,,0.0,0.0,1,0.0,0,0,0,1998-09-25,2334,1434,13,104,3517
199809290001,0,155,10,1014,31.898144,35.173237,1.0,0,0.0,0.0,1,0,2,20,Unknown,157,Hamas (Islamic Resistance Movement),Unknown,0.0,0,0.0,1.0,2,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1998-09-29,2336,683,19,-1,11193
199810050001,0,110,10,47,33.397778,35.685,1.0,0,1.0,0.0,1,0,2,4,Israeli Security Forces,71,Hezbollah,Unknown,0.0,0,0.0,1.0,2,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0,1,1,1998-10-05,2341,2227,9,49,5899
199810080002,0,8,11,275,-11.358333,15.119444,1.0,0,0.0,0.0,1,0,0,14,Civilians,3,National Union for the Total Independence of Angola (UNITA),Unknown,0.0,0,,0.0,4,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,1998-10-08,2345,5798,13,104,3679
199810090003,0,110,10,47,33.285507,35.5001,2.0,0,0.0,0.0,0,0,2,17,South Lebanon Army (SLA),84,Hezbollah,Unknown,0.0,0,,1.0,2,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,1,0,1998-10-09,2350,5931,16,61,8377
199810100003,0,200,10,63,36.695915,38.946732,1.0,1,0.0,0.0,1,0,2,4,Syrian Armed Forces (SAF),141,Kurdistan Workers' Party (PKK),Unknown,1.0,0,0.0,0.0,2,16.0,,,,,,,1,0.0,1,1,0,1998-10-10,2352,5441,9,46,6645
199810110007,0,45,3,840,5.758643,-73.915268,1.0,0,0.0,0.0,1,0,2,3,Colombia Police,29,Revolutionary Armed Forces of Colombia (FARC),Unknown,0.0,0,,0.0,2,16.0,2.0,0.0,,5.0,0.0,,1,-9.0,0,0,0,1998-10-11,2358,158,12,71,7551
199810110008,0,110,10,979,,,5.0,0,0.0,0.0,1,0,2,14,Civilians,84,Hezbollah,In retaliation for the killing of Karim Atwi and Mohammed Hammoud,1.0,0,0.0,0.0,2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0,1,1,1998-10-11,2359,4606,13,104,3639
199810140002,0,110,10,891,33.317742,35.280762,2.0,0,1.0,0.0,1,0,2,4,Israeli Security Forces,71,Hezbollah,In retaliation for previous Israeli Security Forces attacks.,0.0,0,0.0,1.0,2,11.0,,0.0,0.0,,0.0,0.0,1,0.0,0,1,1,1998-10-14,2363,13,9,46,5812
199810160006,1,160,5,1043,7.807908,122.699403,1.0,0,0.0,0.0,1,0,6,14,Civilian,113,Moro Islamic Liberation Front (MILF),Unknown,1.0,0,,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-10-16,2364,3828,13,59,8262
199810170005,1,160,5,1043,7.746118,122.967087,1.0,0,0.0,0.0,1,0,6,14,Civilian,113,Abu Sayyaf Group (ASG),To obtain the ransom money.,0.0,0,,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1998-10-17,2367,1624,13,59,3206
199810180002,0,45,3,57,7.08071,-74.70101,1.0,0,0.0,0.0,1,0,2,21,Ecopetrol,29,National Liberation Army of Colombia (ELN),Unknown,0.0,0,0.0,1.0,2,28.0,48.0,0.0,0.0,100.0,0.0,0.0,1,0.0,0,0,0,1998-10-18,2368,4955,20,62,4569
